iter	RMSE
1514	0.2036516405
1515	0.203633814
1516	0.2036211725
1517	0.2035971061
1518	0.2035940219
1519	0.2035936573
1520	0.2035900742
1521	0.2035786347
1522	0.2035783069
1523	0.2035639138
1524	0.203550012
1525	0.2035397552
1526	0.2035333119
1527	0.2035278422
1528	0.2035274816
1529	0.2035127459
1530	0.2035124244
1531	0.2035091952
1532	0.2035030365
1533	0.2035028088
1534	0.2034794336
1535	0.2034792067
1536	0.2034699801
1537	0.2034542818
1538	0.203447194
1539	0.2034345593
1540	0.2034194198
1541	0.2034046718
1542	0.2034044646
1543	0.2033896816
1544	0.2033869125
1545	0.2033817109
1546	0.2033771361
1547	0.2033734401
1548	0.2033732424
1549	0.2033700849
1550	0.2033561925
1551	0.2033450086
1552	0.2033250712
1553	0.2033247169
1554	0.2033085756
1555	0.2032999997
1556	0.2032871296
1557	0.2032866501
1558	0.203286421
1559	0.2032862694
1560	0.2032782476
1561	0.2032780748
1562	0.2032778564
1563	0.2032718324
1564	0.2032551879
1565	0.2032401664
1566	0.2032298493
1567	0.2032253481
1568	0.2032251313
1569	0.2032249664
1570	0.2032234095
1571	0.2032230566
1572	0.2032028514
1573	0.2031980489
1574	0.2031978344
1575	0.2031867879
1576	0.2031866553
1577	0.2031818648
1578	0.2031671296
1579	0.2031553408
1580	0.2031456863
1581	0.2031454531
1582	0.2031338819
1583	0.2031237687
1584	0.2031186325
1585	0.2031092077
1586	0.2031079132
1587	0.2031077017
1588	0.2031069191
1589	0.2031066968
1590	0.2031017289
1591	0.2030849466
1592	0.2030694623
1593	0.2030664906
1594	0.2030531745
1595	0.2030309822
1596	0.2030195486
1597	0.2030192663
1598	0.2030114389
1599	0.2029913456
1600	0.2029720817
1601	0.2029608372
1602	0.2029408094
1603	0.2029313709
1604	0.2029208678
1605	0.2029129953
1606	0.202894532
1607	0.2028856004
1608	0.2028854161
1609	0.2028751422
1610	0.2028542032
1611	0.2028538672
1612	0.2028422021
1613	0.2028318511
1614	0.2028243198
1615	0.2028040242
1616	0.2027931766
1617	0.2027801061
1618	0.2027798499
1619	0.202769149
1620	0.20275906
1621	0.202758916
1622	0.2027528144
1623	0.202737911
1624	0.2027326727
1625	0.2027175579
1626	0.2027029375
1627	0.2026830159
1628	0.2026629401
1629	0.2026537928
1630	0.2026436536
1631	0.2026413999
1632	0.202628221
1633	0.2026080781
1634	0.2025896367
1635	0.2025757737
1636	0.2025599655
1637	0.2025577892
1638	0.2025528126
1639	0.2025340837
1640	0.2025338813
1641	0.2025291651
1642	0.2025193364
1643	0.2025190427
1644	0.2025121871
1645	0.2025120094
1646	0.2025034587
1647	0.2025031661
1648	0.202494565
1649	0.2024821867
1650	0.2024819148
1651	0.2024778414
1652	0.202470298
1653	0.2024595479
1654	0.202442671
1655	0.2024315423
1656	0.2024124629
1657	0.2024073829
1658	0.2023932651
1659	0.2023930669
1660	0.2023844587
1661	0.2023842609
1662	0.2023782566
1663	0.202363536
1664	0.2023514629
1665	0.2023437948
1666	0.202343598
1667	0.2023330642
1668	0.202321231
1669	0.2023208979
1670	0.202307875
1671	0.2022988584
1672	0.2022793349
1673	0.2022755491
1674	0.2022653058
1675	0.2022612387
1676	0.202251677
1677	0.2022448734
1678	0.2022351792
1679	0.2022164567
1680	0.2021970188
1681	0.2021865482
1682	0.2021822619
1683	0.2021739689
1684	0.2021653121
1685	0.2021565682
1686	0.2021406686
1687	0.202136098
1688	0.2021314809
1689	0.202122739
1690	0.2021142264
1691	0.2021071142
1692	0.2020924236
1693	0.2020906651
1694	0.2020842468
1695	0.2020749837
1696	0.2020694746
1697	0.2020618474
1698	0.2020488672
1699	0.202046617
1700	0.2020464569
1701	0.2020410834
1702	0.2020405846
1703	0.2020284541
1704	0.2020127032
1705	0.2020051401
1706	0.2020047493
1707	0.2019980672
1708	0.2019896727
1709	0.2019827427
1710	0.2019722806
1711	0.201971675
1712	0.201962983
1713	0.201962278
1714	0.2019520688
1715	0.2019397646
1716	0.2019276357
1717	0.2019223944
1718	0.2019095199
1719	0.2019093602
1720	0.2018920798
1721	0.201883629
1722	0.2018675626
1723	0.2018510888
1724	0.2018317832
1725	0.2018283946
1726	0.2018280972
1727	0.201827889
1728	0.201820618
1729	0.2018203221
1730	0.201818266
1731	0.201812659
1732	0.2018078578
1733	0.2017893485
1734	0.201783092
1735	0.2017654839
1736	0.2017596039
1737	0.2017529205
1738	0.2017365644
1739	0.2017269785
1740	0.2017268251
1741	0.201723954
1742	0.2017238012
1743	0.2017104915
1744	0.2017049865
1745	0.2016981309
1746	0.2016826846
1747	0.201673197
1748	0.2016601618
1749	0.2016540692
1750	0.201647952
1751	0.2016407825
1752	0.2016406499
1753	0.2016377136
1754	0.2016333418
1755	0.2016181252
1756	0.2016087292
1757	0.20159928
1758	0.2015988997
1759	0.2015827203
1760	0.2015682754
1761	0.2015635854
1762	0.2015438257
1763	0.201533326
1764	0.2015290959
1765	0.2015239737
1766	0.2015129057
1767	0.2015047983
1768	0.2014960643
1769	0.2014859294
1770	0.2014769056
1771	0.2014597774
1772	0.2014575472
1773	0.2014574155
1774	0.2014572338
1775	0.201452308
1776	0.2014394354
1777	0.2014310588
1778	0.2014130124
1779	0.2014062532
1780	0.2014010847
1781	0.2014003293
1782	0.2013896773
1783	0.201386025
1784	0.2013733258
1785	0.2013731956
1786	0.2013560279
1787	0.2013558189
1788	0.2013501542
1789	0.2013499217
1790	0.2013497427
1791	0.2013363598
1792	0.2013273252
1793	0.2013190603
1794	0.2013058942
1795	0.2012933209
1796	0.2012873763
1797	0.2012871987
1798	0.2012815283
1799	0.2012591166
1800	0.2012555756
1801	0.2012376495
1802	0.201229728
1803	0.2012255826
1804	0.201212511
1805	0.2011957995
1806	0.2011855978
1807	0.2011701364
1808	0.2011699088
1809	0.2011632051
1810	0.2011608111
1811	0.2011464952
1812	0.2011318213
1813	0.2011173467
1814	0.2011084104
1815	0.2011082348
1816	0.2011036125
1817	0.2010998467
1818	0.2010901114
1819	0.2010891016
1820	0.201087428
1821	0.2010867755
1822	0.201073921
1823	0.2010659391
1824	0.2010606266
1825	0.2010569279
1826	0.2010460974
1827	0.201045952
1828	0.201037553
1829	0.2010236658
1830	0.2010124242
1831	0.2010075011
1832	0.2009967854
1833	0.2009872919
1834	0.2009768719
1835	0.2009749874
1836	0.2009652641
1837	0.2009578894
1838	0.2009577175
1839	0.2009415343
1840	0.2009312721
1841	0.2009311462
1842	0.2009217469
1843	0.2009151297
1844	0.200905505
1845	0.2008900513
1846	0.2008862608
1847	0.2008859781
1848	0.200878668
1849	0.2008638579
1850	0.2008530001
1851	0.2008403793
1852	0.200835969
1853	0.2008218757
1854	0.200817604
1855	0.2007990482
1856	0.2007872258
1857	0.2007870565
1858	0.2007710455
1859	0.2007573584
1860	0.2007539607
1861	0.2007537522
1862	0.200745752
1863	0.2007268885
1864	0.2007266807
1865	0.2007214782
1866	0.2007115795
1867	0.2007088604
1868	0.2007084839
1869	0.2006983932
1870	0.2006982506
1871	0.2006864849
1872	0.2006744093
1873	0.2006631791
1874	0.200649912
1875	0.2006420629
1876	0.2006418968
1877	0.2006346115
1878	0.2006129626
1879	0.2006020844
1880	0.200595924
1881	0.2005872718
1882	0.2005866533
1883	0.2005743761
1884	0.2005728421
1885	0.2005518067
1886	0.2005514388
1887	0.2005478426
1888	0.200536005
1889	0.200525595
1890	0.200512407
1891	0.2004998496
1892	0.2004849331
1893	0.2004847965
1894	0.2004762525
1895	0.200468545
1896	0.2004681774
1897	0.2004658245
1898	0.2004501013
1899	0.2004355087
1900	0.2004258986
1901	0.200425596
1902	0.2004254053
1903	0.2004252999
1904	0.2004164994
1905	0.2004152249
1906	0.2003983563
1907	0.2003883111
1908	0.2003881507
1909	0.2003773892
1910	0.2003620443
1911	0.200349299
1912	0.2003405538
1913	0.2003292689
1914	0.2003180346
1915	0.2003095987
1916	0.2002950633
1917	0.200291918
1918	0.2002811022
1919	0.2002701439
1920	0.2002565163
1921	0.2002546762
1922	0.2002436913
1923	0.2002417551
1924	0.2002415502
1925	0.2002408433
1926	0.2002332824
1927	0.2002329932
1928	0.2002141628
1929	0.2002093225
1930	0.20019061
1931	0.200180601
1932	0.2001796112
1933	0.2001721781
1934	0.2001707052
1935	0.2001647458
1936	0.2001525114
1937	0.2001376459
1938	0.2001237179
1939	0.2001192354
1940	0.2001181025
1941	0.2001028943
1942	0.2001026909
1943	0.2000873896
1944	0.2000729114
1945	0.2000624188
1946	0.2000415178
1947	0.2000397555
1948	0.2000336782
1949	0.2000229904
1950	0.2000217706
1951	0.200015648
1952	0.2000055746
1953	0.1999995963
1954	0.1999896335
1955	0.199988733
1956	0.1999687157
1957	0.1999659383
1958	0.1999536985
1959	0.1999452143
1960	0.1999427385
1961	0.1999345093
1962	0.1999343557
1963	0.1999245108
1964	0.1999119394
1965	0.19990497
1966	0.1999040945
1967	0.1998985622
1968	0.1998924741
1969	0.1998881804
1970	0.1998879642
1971	0.1998846351
1972	0.1998815068
1973	0.1998673282
1974	0.1998553119
1975	0.1998522467
1976	0.1998395103
1977	0.199824802
1978	0.1998133367
1979	0.1998131046
1980	0.1998076952
1981	0.1997951201
1982	0.1997875432
1983	0.1997842095
1984	0.1997769582
1985	0.1997745379
1986	0.1997590442
1987	0.1997435063
1988	0.199736657
1989	0.199728914
1990	0.1997216908
1991	0.1997207435
1992	0.1997109084
1993	0.1997034741
1994	0.1997008189
1995	0.1996942198
1996	0.1996798924
1997	0.1996726487
1998	0.1996699763
1999	0.1996570833
2000	0.1996474293
2001	0.1996409287
2002	0.1996395677
2003	0.1996299269
2004	0.1996236587
2005	0.1996136738
2006	0.1996061356
2007	0.1995937596
2008	0.1995812843
2009	0.1995633607
2010	0.199552131
2011	0.1995509021
2012	0.1995338471
2013	0.1995219291
2014	0.1995109121
2015	0.1995068295
2016	0.1995016577
2017	0.1994953132
2018	0.1994873985
2019	0.1994670601
2020	0.1994640779
2021	0.1994445674
2022	0.199429683
2023	0.199417387
2024	0.1994088493
2025	0.1993926739
2026	0.1993788724
2027	0.1993732178
2028	0.19935701
2029	0.1993480804
2030	0.1993402515
2031	0.1993320069
2032	0.1993237255
2033	0.1993159749
2034	0.1993052292
2035	0.1993028426
2036	0.1992905073
2037	0.1992889456
2038	0.1992762628
2039	0.1992676192
2040	0.1992499575
2041	0.1992324814
2042	0.1992282688
2043	0.1992281235
2044	0.1992149136
2045	0.199208841
2046	0.1992040722
2047	0.1992039615
2048	0.1991961415
2049	0.1991826654
2050	0.1991768645
2051	0.1991659396
2052	0.199150544
2053	0.1991457926
2054	0.1991402182
2055	0.1991241513
2056	0.1991176277
2057	0.1991172859
2058	0.1991104261
2059	0.1991007795
2060	0.1990954252
2061	0.1990938103
2062	0.1990789199
2063	0.1990659982
2064	0.1990657145
2065	0.1990643958
2066	0.1990551342
2067	0.1990461967
2068	0.199033452
2069	0.1990211911
2070	0.1990189114
2071	0.1990124664
2072	0.1990065627
2073	0.1989925462
2074	0.198979849
2075	0.1989772083
2076	0.1989724582
2077	0.1989671034
2078	0.1989593161
2079	0.1989477091
2080	0.1989434035
2081	0.1989357036
2082	0.1989343186
2083	0.1989213476
2084	0.1989079775
2085	0.1988996567
2086	0.1988941235
2087	0.1988856987
2088	0.1988808366
2089	0.1988742233
2090	0.1988650825
2091	0.1988515677
2092	0.1988485807
2093	0.1988346076
2094	0.1988321858
2095	0.198826508
2096	0.1988136908
2097	0.1987939734
2098	0.1987826028
2099	0.1987744164
2100	0.1987677859
2101	0.1987674155
2102	0.1987672762
2103	0.1987671682
2104	0.1987595752
2105	0.1987464693
2106	0.1987351905
2107	0.1987312266
2108	0.1987260407
2109	0.1987118092
2110	0.1987082055
2111	0.1986901579
2112	0.1986898146
2113	0.1986807616
2114	0.1986753869
2115	0.1986662121
2116	0.1986654416
2117	0.1986592066
2118	0.1986571264
2119	0.1986534457
2120	0.1986439537
2121	0.1986436285
2122	0.1986340946
2123	0.1986220118
2124	0.198608607
2125	0.1985957994
2126	0.1985829289
2127	0.1985712033
2128	0.1985638355
2129	0.1985509711
2130	0.1985494099
2131	0.1985417569
2132	0.1985328268
2133	0.1985228452
2134	0.1985095295
2135	0.198498033
2136	0.1984872051
2137	0.1984821414
2138	0.1984716871
2139	0.1984583114
2140	0.1984481545
2141	0.1984408142
2142	0.1984302457
2143	0.198418628
2144	0.1984071523
2145	0.1984034333
2146	0.1983948829
2147	0.1983947056
2148	0.1983939922
2149	0.1983934985
2150	0.1983872715
2151	0.1983864516
2152	0.1983843578
2153	0.1983816665
2154	0.1983774515
2155	0.1983747594
2156	0.1983642496
2157	0.1983522113
2158	0.1983504302
2159	0.1983466254
2160	0.198339719
2161	0.1983345987
2162	0.1983242316
2163	0.198316493
2164	0.1983038896
2165	0.1982972411
2166	0.198288743
2167	0.1982815149
2168	0.1982790106
2169	0.1982765538
2170	0.1982686631
2171	0.1982634427
2172	0.198253361
2173	0.1982437175
2174	0.1982370421
2175	0.1982325046
2176	0.198228028
2177	0.1982279243
2178	0.1982144477
2179	0.1982124135
2180	0.198200245
2181	0.1981926249
2182	0.1981865277
2183	0.1981833734
2184	0.1981765299
2185	0.1981598052
2186	0.1981507508
2187	0.1981506121
2188	0.1981495873
2189	0.1981453552
2190	0.1981451162
2191	0.1981450129
2192	0.1981446504
2193	0.198133355
2194	0.1981214676
2195	0.1981196843
2196	0.1981078148
2197	0.1981002689
2198	0.1980944181
2199	0.1980837169
2200	0.1980789614
2201	0.198070625
2202	0.1980576929
2203	0.1980442527
2204	0.1980319174
2205	0.1980161458
2206	0.1980096654
2207	0.198004543
2208	0.1979985653
2209	0.1979926734
2210	0.1979816335
2211	0.1979767019
2212	0.1979764394
2213	0.1979719641
2214	0.1979645644
2215	0.1979618277
2216	0.1979523312
2217	0.1979431826
2218	0.1979360613
2219	0.1979359594
2220	0.1979309909
2221	0.1979291768
2222	0.1979234488
2223	0.1979137728
2224	0.1979021474
2225	0.1978949648
2226	0.1978880593
2227	0.1978787109
2228	0.1978659773
2229	0.1978586414
2230	0.1978454034
2231	0.1978349333
2232	0.1978342236
2233	0.1978308071
2234	0.1978228914
2235	0.1978094456
2236	0.1978084245
2237	0.1977951592
2238	0.197794817
2239	0.1977882567
2240	0.1977764948
2241	0.1977717243
2242	0.1977707763
2243	0.197768954
2244	0.1977597741
2245	0.1977468154
2246	0.1977355219
2247	0.1977229697
2248	0.1977217648
2249	0.19771709
2250	0.1977107678
2251	0.1977105896
2252	0.1976983752
2253	0.1976982222
2254	0.1976968999
2255	0.1976867659
2256	0.1976847062
2257	0.1976730221
2258	0.1976728103
2259	0.1976645278
2260	0.1976633654
2261	0.197659383
2262	0.1976506111
2263	0.1976386019
2264	0.1976325151
2265	0.1976233639
2266	0.1976155439
2267	0.1976153488
2268	0.197614006
2269	0.1976060392
2270	0.1975981716
2271	0.1975939235
2272	0.1975935636
2273	0.1975891398
2274	0.1975759542
2275	0.1975700339
2276	0.1975672152
2277	0.197559048
2278	0.197555046
2279	0.1975487673
2280	0.1975474484
2281	0.1975391134
2282	0.1975237617
2283	0.197522739
2284	0.1975154511
2285	0.1975134616
2286	0.1975072739
2287	0.197500754
2288	0.1974945311
2289	0.1974794641
2290	0.1974744633
2291	0.1974684527
2292	0.197455672
2293	0.1974511433
2294	0.1974425132
2295	0.1974275335
2296	0.1974178298
2297	0.1974172744
2298	0.197408334
2299	0.1974058698
2300	0.1973952677
2301	0.1973901027
2302	0.1973850777
2303	0.1973730061
2304	0.1973643575
2305	0.1973589844
2306	0.1973520377
2307	0.1973423437
2308	0.1973421608
2309	0.1973287718
2310	0.1973250064
2311	0.1973148812
2312	0.1973079599
2313	0.1972953612
2314	0.1972943141
2315	0.197287279
2316	0.1972725625
2317	0.1972630066
2318	0.1972585726
2319	0.1972497208
2320	0.1972387964
2321	0.1972252535
2322	0.1972191405
2323	0.1972153635
2324	0.1972140455
2325	0.1972053346
2326	0.197197639
2327	0.1971820264
2328	0.1971791586
2329	0.1971749919
2330	0.1971745961
2331	0.1971703185
2332	0.1971677314
2333	0.1971607008
2334	0.197159673
2335	0.197159543
2336	0.1971502597
2337	0.1971433875
2338	0.1971390207
2339	0.1971312753
2340	0.1971224498
2341	0.1971124291
2342	0.1970993798
2343	0.1970963414
2344	0.1970856118
2345	0.1970732372
2346	0.1970612829
2347	0.1970530959
2348	0.1970458776
2349	0.1970390933
2350	0.1970273604
2351	0.1970212701
2352	0.1970132117
2353	0.1970121833
2354	0.1970056013
2355	0.1969955986
2356	0.1969847301
2357	0.1969720166
2358	0.196966141
2359	0.196954132
2360	0.1969492868
2361	0.196940033
2362	0.1969285834
2363	0.1969262813
2364	0.1969179527
2365	0.1969039758
2366	0.1968957509
2367	0.196892976
2368	0.1968851451
2369	0.1968808005
2370	0.1968665022
2371	0.1968659197
2372	0.1968603899
2373	0.1968602748
2374	0.1968524526
2375	0.1968507528
2376	0.1968439555
2377	0.1968338618
2378	0.1968284251
2379	0.1968198348
2380	0.1968166363
2381	0.1968150915
2382	0.1968063478
2383	0.196798665
2384	0.1967957755
2385	0.1967899806
2386	0.1967772218
2387	0.19676617
2388	0.1967494434
2389	0.1967435936
2390	0.1967413243
2391	0.196733289
2392	0.1967275865
2393	0.1967272093
2394	0.1967229699
2395	0.196719803
2396	0.1967127228
2397	0.1967070015
2398	0.1966960453
2399	0.1966937509
2400	0.1966819652
2401	0.1966734368
2402	0.1966727384
2403	0.1966595833
2404	0.1966493196
2405	0.196636973
2406	0.1966304436
2407	0.1966240966
2408	0.1966121375
2409	0.1966099196
2410	0.1965985138
2411	0.1965898744
2412	0.1965809791
2413	0.1965743851
2414	0.1965662962
2415	0.1965490888
2416	0.1965484142
2417	0.1965447921
2418	0.1965383157
2419	0.1965377506
2420	0.1965298327
2421	0.196523673
2422	0.1965171312
2423	0.1965141458
2424	0.1965093882
2425	0.1965020928
2426	0.196492298
2427	0.1964812525
2428	0.1964692286
2429	0.1964568121
2430	0.1964467082
2431	0.1964352995
2432	0.1964350985
2433	0.196420394
2434	0.1964194291
2435	0.1964088075
2436	0.196399016
2437	0.1963946585
2438	0.1963925952
2439	0.1963833904
2440	0.1963761032
2441	0.1963660647
2442	0.1963585619
2443	0.1963567756
2444	0.1963495746
2445	0.1963462289
2446	0.1963373931
2447	0.1963356349
2448	0.1963268512
2449	0.1963259241
2450	0.1963137141
2451	0.1963048681
2452	0.1962998783
2453	0.1962901231
2454	0.1962883812
2455	0.196276818
2456	0.1962718363
2457	0.196264791
2458	0.1962591653
2459	0.1962589306
2460	0.1962512479
2461	0.1962464257
2462	0.1962368548
2463	0.1962362438
2464	0.1962253258
2465	0.196219224
2466	0.1962166563
2467	0.1962078624
2468	0.1962043331
2469	0.1961919304
2470	0.1961838201
2471	0.1961794043
2472	0.1961731433
2473	0.1961651373
2474	0.1961615397
2475	0.1961614335
2476	0.1961512215
2477	0.1961409145
2478	0.1961374303
2479	0.196130775
2480	0.1961298105
2481	0.1961148368
2482	0.1961038172
2483	0.1960964503
2484	0.1960874857
2485	0.1960841916
2486	0.1960825667
2487	0.1960764225
2488	0.1960678132
2489	0.196059732
2490	0.1960588999
2491	0.1960588123
2492	0.1960581885
2493	0.196046325
2494	0.1960449453
2495	0.1960375637
2496	0.1960348663
2497	0.1960313713
2498	0.1960247339
2499	0.1960122216
2500	0.1960002909
2501	0.195990387
2502	0.1959829534
2503	0.1959754341
2504	0.1959738383
2505	0.1959652175
2506	0.1959546941
2507	0.1959530045
2508	0.195941897
2509	0.1959365658
2510	0.1959291621
2511	0.1959187648
2512	0.1959117608
2513	0.1959087181
2514	0.1959011721
2515	0.1958912458
2516	0.1958818689
2517	0.1958764559
2518	0.195866237
2519	0.1958582521
2520	0.195858149
2521	0.195857198
2522	0.195851847
2523	0.1958457617
2524	0.1958326088
2525	0.1958309389
2526	0.1958296161
2527	0.1958222526
2528	0.195820431
2529	0.1958135749
2530	0.1958068566
2531	0.1958048441
2532	0.1958021369
2533	0.1957959851
2534	0.1957909915
2535	0.1957791353
2536	0.1957723166
2537	0.1957668856
2538	0.195763818
2539	0.1957578823
2540	0.1957538722
2541	0.1957489129
2542	0.1957456448
2543	0.1957399195
2544	0.1957370476
2545	0.1957347085
2546	0.1957291529
2547	0.1957173788
2548	0.1957105626
2549	0.19570958
2550	0.1957007372
2551	0.1956965024
2552	0.1956923665
2553	0.1956874361
2554	0.1956803895
2555	0.1956733958
2556	0.1956694433
2557	0.1956602805
2558	0.1956575774
2559	0.19565604
2560	0.1956461117
2561	0.19564569
2562	0.1956414799
2563	0.1956377511
2564	0.195625676
2565	0.1956222678
2566	0.1956156647
2567	0.1956107358
2568	0.1956093601
2569	0.1955998135
2570	0.195590417
2571	0.1955875813
2572	0.1955772081
2573	0.1955709646
2574	0.1955626502
2575	0.1955606882
2576	0.1955490281
2577	0.1955468248
2578	0.1955404061
2579	0.1955392099
2580	0.1955366188
2581	0.1955235266
2582	0.1955234352
2583	0.1955230712
2584	0.1955223931
2585	0.195515121
2586	0.1955145713
2587	0.1955038883
2588	0.1954999283
2589	0.1954959032
2590	0.1954850194
2591	0.1954708277
2592	0.1954705361
2593	0.1954621741
2594	0.1954585462
2595	0.1954520574
2596	0.195443481
2597	0.1954264426
2598	0.1954186812
2599	0.1954146924
2600	0.1954122959
2601	0.1954042758
2602	0.1954009331
2603	0.1953919782
2604	0.1953811944
2605	0.195372374
2606	0.1953667249
2607	0.1953526181
2608	0.1953484879
2609	0.1953404672
2610	0.1953306283
2611	0.1953300088
2612	0.1953255781
2613	0.1953155987
2614	0.1953137571
2615	0.195305616
2616	0.1952990431
2617	0.1952952875
2618	0.1952944484
2619	0.1952868842
2620	0.1952779683
2621	0.1952776413
2622	0.1952661418
2623	0.1952577763
2624	0.1952490252
2625	0.1952464031
2626	0.195245995
2627	0.1952375796
2628	0.1952314586
2629	0.1952276251
2630	0.1952237968
2631	0.1952232745
2632	0.1952125621
2633	0.1952093085
2634	0.1952037376
2635	0.1952016276
2636	0.1951962423
2637	0.1951870907
2638	0.1951834112
2639	0.1951800177
2640	0.1951798595
2641	0.1951769722
2642	0.1951706967
2643	0.195165851
2644	0.1951619857
2645	0.1951600905
2646	0.1951539355
2647	0.1951532907
2648	0.1951512319
2649	0.1951511507
2650	0.1951378077
2651	0.1951356468
2652	0.195133
2653	0.1951216564
2654	0.1951152104
2655	0.1951020327
2656	0.195095394
2657	0.1950913127
2658	0.1950860611
2659	0.1950785926
2660	0.1950766288
2661	0.1950691757
2662	0.1950591184
2663	0.1950574259
2664	0.1950524907
2665	0.1950435064
2666	0.1950328759
2667	0.1950312802
2668	0.1950302055
2669	0.1950272785
2670	0.1950191606
2671	0.1950111899
2672	0.1950096282
2673	0.1950054004
2674	0.1949976638
2675	0.1949920261
2676	0.1949914542
2677	0.1949907257
2678	0.1949820238
2679	0.1949811964
2680	0.1949772513
2681	0.1949726139
2682	0.1949682121
2683	0.1949574114
2684	0.1949518831
2685	0.1949475937
2686	0.1949448573
2687	0.1949344099
2688	0.1949282016
2689	0.1949188269
2690	0.194914257
2691	0.1949141672
2692	0.1949087374
2693	0.1949036045
2694	0.1948982736
2695	0.1948947916
2696	0.1948866502
2697	0.194880647
2698	0.1948708686
2699	0.194866831
2700	0.194861157
2701	0.1948558216
2702	0.1948465604
2703	0.1948400212
2704	0.1948391527
2705	0.1948354173
2706	0.1948345779
2707	0.1948266349
2708	0.1948195392
2709	0.1948129062
2710	0.1948028905
2711	0.1947976315
2712	0.1947946974
2713	0.1947865686
2714	0.1947835377
2715	0.194777118
2716	0.1947710785
2717	0.1947695338
2718	0.1947574529
2719	0.1947516088
2720	0.1947507494
2721	0.1947450113
2722	0.1947384869
2723	0.1947256233
2724	0.1947240576
2725	0.1947225181
2726	0.1947222859
2727	0.1947115151
2728	0.1947078369
2729	0.1947074194
2730	0.1946986588
2731	0.1946936666
2732	0.1946929235
2733	0.1946913896
2734	0.1946817765
2735	0.1946811202
2736	0.1946701303
2737	0.194670054
2738	0.1946666069
2739	0.1946602794
2740	0.1946544554
2741	0.1946526986
2742	0.1946434621
2743	0.1946390055
2744	0.1946337904
2745	0.1946269497
2746	0.1946218839
2747	0.1946210956
2748	0.1946140482
2749	0.1946064795
2750	0.1945979236
2751	0.194597846
2752	0.1945963215
2753	0.1945892669
2754	0.1945823607
2755	0.1945718792
2756	0.1945670238
2757	0.1945596068
2758	0.194558058
2759	0.1945546546
2760	0.1945453161
2761	0.1945386223
2762	0.1945317488
2763	0.1945293978
2764	0.194514602
2765	0.1945114401
2766	0.1945057721
2767	0.194500063
2768	0.1944985667
2769	0.1944859232
2770	0.194484438
2771	0.1944789857
2772	0.1944658328
2773	0.1944546769
2774	0.1944529269
2775	0.1944490658
2776	0.1944446034
2777	0.1944408771
2778	0.1944338277
2779	0.1944291804
2780	0.1944161586
2781	0.1944008275
2782	0.194390792
2783	0.1943816938
2784	0.1943746901
2785	0.1943661946
2786	0.1943659928
2787	0.1943587335
2788	0.1943427895
2789	0.1943369313
2790	0.1943334556
2791	0.1943240997
2792	0.1943122975
2793	0.194299109
2794	0.1942971156
2795	0.1942870225
2796	0.1942794473
2797	0.1942714041
2798	0.1942708156
2799	0.194268346
2800	0.1942619873
2801	0.1942598192
2802	0.1942526829
2803	0.1942471383
2804	0.1942463086
2805	0.1942412501
2806	0.1942364418
2807	0.1942348704
2808	0.194228283
2809	0.1942224104
2810	0.1942151096
2811	0.1942116098
2812	0.1942059166
2813	0.1942052642
2814	0.19420125
2815	0.1941893335
2816	0.1941831345
2817	0.1941764659
2818	0.1941690563
2819	0.1941636514
2820	0.1941624181
2821	0.1941583391
2822	0.1941571685
2823	0.1941564866
2824	0.1941488476
2825	0.1941483502
2826	0.1941471421
2827	0.1941424485
2828	0.1941359229
2829	0.1941345921
2830	0.1941242354
2831	0.194123317
2832	0.194122792
2833	0.1941179784
2834	0.1941174342
2835	0.1941133218
2836	0.1941010261
2837	0.1940961184
2838	0.1940912194
2839	0.1940861906
2840	0.1940795463
2841	0.1940687697
2842	0.1940633479
2843	0.1940610018
2844	0.1940580978
2845	0.1940507166
2846	0.1940447401
2847	0.1940338594
2848	0.1940246308
2849	0.1940192578
2850	0.1940152848
2851	0.1940142118
2852	0.1940049962
2853	0.1939993513
2854	0.1939880008
2855	0.1939859798
2856	0.1939856072
2857	0.1939827426
2858	0.1939725604
2859	0.1939723066
2860	0.1939616183
2861	0.1939611294
2862	0.1939557584
2863	0.1939550281
2864	0.1939533215
2865	0.1939519709
2866	0.1939433421
2867	0.1939375204
2868	0.1939321179
2869	0.1939306528
2870	0.193921294
2871	0.1939207083
2872	0.1939182703
2873	0.1939178097
2874	0.1939112947
2875	0.1939031596
2876	0.1939017172
2877	0.1939005527
2878	0.1938967402
2879	0.1938871312
2880	0.1938816131
2881	0.1938797986
2882	0.1938789853
2883	0.1938759075
2884	0.1938706451
2885	0.1938668658
2886	0.1938604427
2887	0.1938549328
2888	0.193845562
2889	0.193844049
2890	0.1938340627
2891	0.1938323021
2892	0.1938231184
2893	0.1938198478
2894	0.1938109495
2895	0.1938057261
2896	0.1937984109
2897	0.193794589
2898	0.1937909833
2899	0.1937844369
2900	0.1937746848
2901	0.1937701139
2902	0.1937609101
2903	0.1937605906
2904	0.1937545708
2905	0.1937453706
2906	0.1937383529
2907	0.1937299121
2908	0.1937278063
2909	0.1937224459
2910	0.1937174201
2911	0.1937072829
2912	0.1937059332
2913	0.1936950786
2914	0.1936916573
2915	0.1936902318
2916	0.1936811614
2917	0.193681
2918	0.1936691113
2919	0.1936688847
2920	0.1936677504
2921	0.1936594174
2922	0.1936553646
2923	0.1936454668
2924	0.1936390071
2925	0.1936375449
2926	0.193627027
2927	0.1936231718
2928	0.1936170023
