Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Distance_to_Brussels,Distance_to_Nearest_Airport,total_income,Employment Rate (%),Unemployment Rate (%)
179000,5537,APARTMENT,APARTMENT,AS_NEW,1,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anhée,Namur,65.48566034430719,27.721735032203668,455221821.0899999,72.2,5.4
399000,9120,HOUSE,HOUSE,JUST_RENOVATED,4,206.0,0,1.0,1.0,280.0,2.0,0.0,0.0,Beveren,East Flanders,41.16494971567823,15.51266118425672,3789448414.18,72.2,5.4
425000,9070,APARTMENT,APARTMENT,GOOD,3,168.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Destelbergen,East Flanders,42.65602727409368,48.68581444202097,1576449695.5900002,72.2,5.4
435000,1850,HOUSE,HOUSE,TO_RENOVATE,4,291.0,0,0.0,1.0,392.0,3.0,0.0,0.0,Grimbergen,Flemish Brabant,10.32967535712547,8.21800357546398,2933729128.35,72.2,5.4
395000,1140,APARTMENT,APARTMENT,AS_NEW,3,110.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital,4.533653109418182,6.381378085360022,2117015834.53,63.7,12.3
305000,9770,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kruisem,East Flanders,58.11025657880977,57.04922055936612,1219000868.11,72.2,5.4
595000,1180,APARTMENT,APARTMENT,AS_NEW,2,85.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital,6.753670420082655,15.11322034409951,6243949366.289999,63.7,12.3
325000,1190,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,1.0,0.0,3.0,0.0,1.0,Forest,Brussels Capital,4.466804486078367,14.857431982688638,3051483768.2200003,63.7,12.3
175000,8400,APARTMENT,APARTMENT,GOOD,1,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
165000,9120,APARTMENT,APARTMENT,TO_RENOVATE,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Beveren,East Flanders,41.16494971567823,15.51266118425672,3789448414.18,72.2,5.4
430000,2200,HOUSE,HOUSE,GOOD,3,195.0,0,1.0,0.0,282.0,3.0,0.0,0.0,Herentals,Antwerp,49.97439853384258,25.86351840313068,2048360679.18,76.2,3.4
285000,2930,APARTMENT,APARTMENT,AS_NEW,2,77.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Brasschaat,Antwerp,52.10787612391355,13.64007085189524,3054359109.63,76.2,3.4
398500,1080,HOUSE,HOUSE,TO_BE_DONE_UP,4,179.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Molenbeek-Saint-Jean,Brussels Capital,2.399759810530328,12.726787855951292,3712648187.18,63.7,12.3
145000,2140,APARTMENT,APARTMENT,GOOD,1,59.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,40.74311933837633,2.741390198762573,1745305266.5072873,76.2,3.4
485000,1410,APARTMENT,APARTMENT,GOOD,1,76.0,1,1.0,0.0,0.0,3.0,1.0,1.0,Waterloo,Walloon Brabant,16.046038598752496,22.053885535170885,2529110710.17,72.2,5.4
319000,3800,HOUSE,HOUSE,GOOD,3,157.0,0,0.0,0.0,172.0,3.0,0.0,0.0,Sint-Truiden,Limburg,61.78212754519771,23.568295460138625,2799507302.7486377,72.2,5.4
398000,3001,APARTMENT,APARTMENT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant,23.837796855713574,15.306740877026208,1736432639.621848,72.2,5.4
180000,6747,HOUSE,HOUSE,TO_RENOVATE,4,190.0,0,0.0,1.0,370.0,2.0,0.0,0.0,Saint-Léger,Luxembourg,165.8787661954579,114.90786581915194,268109293.36,68.1,6.8
253000,9300,APARTMENT,APARTMENT,GOOD,2,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders,23.666822825989403,30.98621838695354,1990062227.7286022,72.2,5.4
360000,2800,HOUSE,HOUSE,GOOD,2,99.0,0,1.0,0.0,117.0,2.0,0.0,0.0,Mechelen,Antwerp,21.5900469929997,14.353653278191508,1745305266.5072873,76.2,3.4
219000,9032,APARTMENT,GROUND_FLOOR,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,52.07196264075158,51.04179813308915,1990062227.7286022,72.2,5.4
399000,1200,APARTMENT,APARTMENT,GOOD,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3
249000,4420,HOUSE,HOUSE,GOOD,4,170.0,0,1.0,1.0,438.0,2.0,0.0,0.0,Saint-Nicolas,Liège,86.8036537335741,6.499567362500704,1190133066.44,72.2,5.4
439000,4845,HOUSE,HOUSE,GOOD,4,230.0,0,1.0,1.0,310.0,3.0,0.0,0.0,Jalhay,Liège,118.80856791409651,38.4592584221244,648822703.07,72.2,5.4
665000,8300,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4
349000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
185000,8620,APARTMENT,APARTMENT,GOOD,1,52.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Nieuwpoort,Other,113.7360041953676,13.059318521332935,1754096553.2486956,72.2,5.4
299000,8000,HOUSE,HOUSE,TO_RENOVATE,2,133.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Brugge,Other,90.61028614550884,23.99214769355588,1754096553.2486956,72.2,5.4
295000,9900,APARTMENT,APARTMENT,GOOD,2,98.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Eeklo,East Flanders,67.1676972720925,48.689708353044544,1441451321.48,72.2,5.4
235000,4000,APARTMENT,APARTMENT,AS_NEW,2,112.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4
230000,1602,APARTMENT,APARTMENT,GOOD,2,66.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Pieters-Leeuw,Flemish Brabant,9.8335141497387,20.7398793215966,2268002112.39,72.2,5.4
259000,8500,HOUSE,HOUSE,GOOD,3,146.0,0,0.0,0.0,60.0,2.0,0.0,0.0,Kortrijk,Other,75.60579498610886,52.78470177475659,1754096553.2486956,72.2,5.4
375000,2500,HOUSE,HOUSE,GOOD,2,153.0,0,0.0,1.0,190.0,2.0,0.0,0.0,Lier,Antwerp,34.5632405233937,9.544661264547504,1745305266.5072873,76.2,3.4
479000,1457,HOUSE,HOUSE,GOOD,3,134.0,1,1.0,1.0,706.0,4.0,0.0,0.0,Walhain,Walloon Brabant,35.3483167468264,25.13470808938688,588752688.1600001,72.2,5.4
469000,1080,APARTMENT,PENTHOUSE,AS_NEW,2,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,2.399759810530328,12.726787855951292,3712648187.18,63.7,12.3
229000,2300,HOUSE,HOUSE,GOOD,2,106.0,0,0.0,1.0,97.0,3.0,0.0,0.0,Turnhout,Antwerp,67.24593892582786,36.802713026240085,2846367622.73,76.2,3.4
267169,8972,HOUSE,HOUSE,GOOD,3,134.0,0,0.0,1.0,224.0,3.0,0.0,0.0,Poperinge,Other,119.02126389344504,39.15803005694762,1234695194.03,72.2,5.4
349000,1740,HOUSE,HOUSE,TO_BE_DONE_UP,3,215.0,0,1.0,1.0,250.0,3.0,0.0,0.0,Ternat,Flemish Brabant,12.307066140216165,21.56967609389361,1232779750.51,72.2,5.4
295000,4030,APARTMENT,APARTMENT,GOOD,2,109.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Liège,Liège,92.11129718361302,11.926018138666992,10411526122.86,72.2,5.4
195000,6211,HOUSE,HOUSE,JUST_RENOVATED,3,152.0,0,1.0,1.0,125.0,3.0,0.0,0.0,Les Bons Villers,Hainaut,39.63638741909258,6.272646540088907,700646742.61,68.1,6.8
225000,8510,HOUSE,HOUSE,GOOD,4,151.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Kortrijk,Other,74.59821239490768,57.498062211716864,1754096553.2486956,72.2,5.4
325000,4451,HOUSE,HOUSE,GOOD,3,167.0,0,1.0,1.0,739.0,3.0,0.0,0.0,Juprelle,Liège,86.01931534346271,9.387267183144836,684039331.1800001,72.2,5.4
248300,2440,APARTMENT,APARTMENT,GOOD,1,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Geel,Antwerp,56.546723068297055,36.62559338815841,2970903936.18,76.2,3.4
430000,1070,HOUSE,APARTMENT_BLOCK,AS_NEW,3,161.0,0,1.0,1.0,115.0,2.0,0.0,0.0,Anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3
169000,4920,HOUSE,MIXED_USE_BUILDING,JUST_RENOVATED,2,110.0,0,1.0,0.0,85.0,2.0,0.0,0.0,Aywaille,Liège,102.51622994759136,25.268581893685685,832289785.18,72.2,5.4
299000,8430,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other,112.06609140946324,4.315222147364613,1382187584.23,72.2,5.4
239000,9800,HOUSE,HOUSE,TO_RENOVATE,3,128.0,0,1.0,1.0,501.0,4.0,0.0,0.0,Deinze,East Flanders,60.51636306308565,51.97510447972411,3344060399.86,72.2,5.4
385000,9310,HOUSE,HOUSE,GOOD,4,152.0,1,1.0,0.0,525.0,4.0,0.0,0.0,Aalst,East Flanders,21.02452939599908,27.485945728771657,1990062227.7286022,72.2,5.4
289000,8434,APARTMENT,APARTMENT,JUST_RENOVATED,2,66.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other,115.32745557104316,8.908034400228585,1382187584.23,72.2,5.4
730000,1050,APARTMENT,APARTMENT,GOOD,3,215.0,1,0.0,0.0,0.0,3.0,0.0,1.0,Ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3
157500,8400,APARTMENT,APARTMENT,GOOD,2,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
165000,8600,HOUSE,HOUSE,TO_RENOVATE,3,154.0,0,0.0,0.0,264.0,3.0,0.0,0.0,Diksmuide,Other,106.06189273819388,17.60650343790306,1754096553.2486956,72.2,5.4
199000,1880,APARTMENT,GROUND_FLOOR,TO_RENOVATE,2,75.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Kapelle-op-den-Bos,Flemish Brabant,17.94306900298057,14.750563478757387,761694019.88,72.2,5.4
425000,2600,HOUSE,HOUSE,JUST_RENOVATED,3,138.0,0,1.0,0.0,65.0,3.0,0.0,0.0,Antwerpen,Antwerp,38.42257917353092,2.0179939982851685,1745305266.5072873,76.2,3.4
330000,7090,HOUSE,HOUSE,GOOD,4,150.0,0,1.0,1.0,453.0,3.0,0.0,0.0,Braine-le-Comte,Hainaut,31.4827318579006,28.28964427366655,1516778358.3,72.2,5.4
235000,1082,APARTMENT,APARTMENT,GOOD,2,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Berchem-Sainte-Agathe,Brussels Capital,4.358395839790302,13.973591339129868,1358110088.7099998,63.7,12.3
289500,2180,APARTMENT,APARTMENT,JUST_RENOVATED,2,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,48.48526567297344,10.674104171292354,1745305266.5072873,76.2,3.4
345000,1000,APARTMENT,APARTMENT,JUST_RENOVATED,1,53.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
429172,9052,APARTMENT,APARTMENT,GOOD,2,100.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Gent,East Flanders,48.20069843274098,55.53455113572065,1990062227.7286022,72.2,5.4
289000,2275,APARTMENT,DUPLEX,GOOD,2,124.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Lille,Antwerp,55.51032094070828,26.153410931467626,1193922262.3400002,76.2,3.4
289000,9400,APARTMENT,GROUND_FLOOR,AS_NEW,2,87.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Ninove,East Flanders,23.02805821045736,32.894322488285475,2721758710.48,72.2,5.4
275000,9400,HOUSE,HOUSE,TO_RENOVATE,3,173.0,0,0.0,0.0,425.0,2.0,0.0,0.0,Ninove,East Flanders,23.02805821045736,32.894322488285475,2721758710.48,72.2,5.4
240000,1790,HOUSE,HOUSE,TO_RENOVATE,3,200.0,0,1.0,1.0,552.0,2.0,0.0,0.0,Affligem,Flemish Brabant,18.542630720406933,26.52400517618816,1029771635.7,72.2,5.4
125000,1370,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Jodoigne,Walloon Brabant,39.79707249643686,34.35116199668217,1028765899.58,72.2,5.4
137500,1030,APARTMENT,APARTMENT,GOOD,1,28.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Schaerbeek,Brussels Capital,2.729999148382116,8.184390748808344,5851194049.33,63.7,12.3
169000,3600,APARTMENT,SERVICE_FLAT,GOOD,1,54.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg,81.20270240429909,36.89045175772775,4044931768.11,72.2,5.4
350000,8730,APARTMENT,APARTMENT,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Beernem,Other,78.55899061941196,33.16094015544086,1142310932.38,72.2,5.4
209000,4020,HOUSE,TOWN_HOUSE,AS_NEW,2,124.0,1,1.0,1.0,193.0,2.0,0.0,0.0,Liège,Liège,93.5154291057074,13.75280985443256,10411526122.86,72.2,5.4
361000,3620,APARTMENT,APARTMENT,GOOD,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lanaken,Limburg,90.9579347125954,32.51250727190714,1760527554.7800002,72.2,5.4
335000,8800,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other,87.1895227858862,34.55123759467442,1754096553.2486956,72.2,5.4
199900,2170,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,45.08785563749134,7.00291862248285,1745305266.5072873,76.2,3.4
265000,9450,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Haaltert,East Flanders,24.172719604889743,33.425051060283664,1424590699.98,72.2,5.4
389900,2100,HOUSE,HOUSE,AS_NEW,4,161.0,0,1.0,0.0,102.0,2.0,0.0,0.0,Antwerpen,Antwerp,41.46137691691177,2.994118698401872,1745305266.5072873,76.2,3.4
265000,6700,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Arlon,Luxembourg,162.9079905511273,107.9382569859603,2326309741.49,68.1,6.8
239883,3600,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg,81.20270240429909,36.89045175772775,4044931768.11,72.2,5.4
195000,3000,APARTMENT,FLAT_STUDIO,GOOD,1,24.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant,23.837796855713574,15.306740877026208,1736432639.621848,72.2,5.4
499000,8300,APARTMENT,APARTMENT,AS_NEW,2,73.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4
199000,6900,HOUSE,HOUSE,JUST_RENOVATED,2,106.0,0,1.0,1.0,249.0,3.0,0.0,0.0,Marche-en-Famenne,Luxembourg,100.85431579926194,47.52035700334582,1099690706.34,68.1,6.8
235000,6880,APARTMENT,APARTMENT,GOOD,2,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bertrix,Luxembourg,127.88113727822504,87.31283906472056,527564034.83,68.1,6.8
645000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,3,170.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
399000,2110,APARTMENT,APARTMENT,GOOD,2,120.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Wijnegem,Antwerp,43.727145605858745,5.944023089895224,749290770.05,76.2,3.4
372000,9820,HOUSE,HOUSE,AS_NEW,2,116.0,0,1.0,1.0,190.0,2.0,0.0,0.0,Merelbeke,East Flanders,45.3384312540226,52.71960339003286,2064611494.21,72.2,5.4
339000,2660,APARTMENT,APARTMENT,AS_NEW,2,136.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,36.30556862031787,7.872924613289252,1745305266.5072873,76.2,3.4
350000,7000,HOUSE,APARTMENT_BLOCK,GOOD,3,228.0,0,0.0,0.0,106.0,2.0,0.0,0.0,Mons,Hainaut,51.479331257183865,34.20110355192156,5508958412.54,72.2,5.4
745000,2800,HOUSE,HOUSE,AS_NEW,4,260.0,0,0.0,1.0,0.0,3.0,0.0,0.0,Mechelen,Antwerp,21.5900469929997,14.353653278191508,1745305266.5072873,76.2,3.4
335000,8500,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other,75.60579498610886,52.78470177475659,1754096553.2486956,72.2,5.4
475000,3740,APARTMENT,LOFT,GOOD,3,136.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Bilzen,Limburg,81.33487042272975,27.36282718465838,2209210586.66,72.2,5.4
379000,2800,HOUSE,HOUSE,AS_NEW,3,120.0,0,0.0,1.0,131.0,2.0,0.0,0.0,Mechelen,Antwerp,21.5900469929997,14.353653278191508,1745305266.5072873,76.2,3.4
159000,6001,HOUSE,HOUSE,GOOD,4,148.0,0,1.0,0.0,520.0,3.0,0.0,0.0,Charleroi,Hainaut,52.41610867513632,7.643156789043925,9552787098.79,68.1,6.8
505000,1330,APARTMENT,GROUND_FLOOR,AS_NEW,2,112.0,0,1.0,1.0,0.0,3.0,0.0,1.0,Rixensart,Walloon Brabant,19.73442113755642,21.2589335157786,1862024304.8,72.2,5.4
680000,1200,APARTMENT,DUPLEX,AS_NEW,3,152.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3
799000,8300,HOUSE,HOUSE,GOOD,3,140.0,0,0.0,0.0,227.0,2.0,0.0,0.0,Knokke-Heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4
469000,9810,HOUSE,HOUSE,GOOD,3,179.0,0,0.0,0.0,333.0,3.0,0.0,0.0,Nazareth,East Flanders,54.30858442935793,58.52306286616224,961014555.39,72.2,5.4
279000,6940,APARTMENT,DUPLEX,JUST_RENOVATED,2,120.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Durbuy,Luxembourg,95.30985486688122,34.75919510719007,692734970.54,68.1,6.8
295000,9940,APARTMENT,GROUND_FLOOR,AS_NEW,1,80.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders,54.17875234325479,53.07939857820272,2691586967.2,72.2,5.4
289000,4280,HOUSE,HOUSE,GOOD,2,130.0,0,1.0,1.0,500.0,4.0,0.0,0.0,Hannut,Other,55.05374594126015,25.73117987737456,1236724143.12,72.2,5.4
105000,5500,HOUSE,HOUSE,GOOD,2,83.0,0,0.0,0.0,175.0,4.0,0.0,0.0,Dinant,Namur,79.46929302690562,40.633280761160975,770489849.02,72.2,5.4
245000,9050,HOUSE,HOUSE,TO_BE_DONE_UP,3,125.0,0,0.0,1.0,140.0,2.0,0.0,0.0,Gent,East Flanders,45.69760449370474,51.01196298577335,1990062227.7286022,72.2,5.4
388000,9700,HOUSE,HOUSE,GOOD,4,153.0,0,1.0,1.0,206.0,2.0,0.0,0.0,Oudenaarde,East Flanders,51.994672395505454,61.563269219447896,1990062227.7286022,72.2,5.4
299000,1090,APARTMENT,APARTMENT,GOOD,3,109.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Jette,Brussels Capital,4.0905755803380766,11.6415862220997,2772675970.9700003,63.7,12.3
380000,1050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3
250000,1400,HOUSE,HOUSE,GOOD,1,90.0,0,0.0,1.0,333.0,3.0,0.0,0.0,Nivelles,Walloon Brabant,28.840963458451103,17.950168673198316,2138687117.75,72.2,5.4
349000,2627,HOUSE,TOWN_HOUSE,GOOD,3,164.0,0,1.0,1.0,75.0,3.0,0.0,0.0,Schelle,Antwerp,30.2931338528806,11.075897119957956,642571973.3899999,76.2,3.4
160000,5670,HOUSE,HOUSE,GOOD,2,145.0,0,1.0,1.0,295.0,3.0,0.0,0.0,Viroinval,Namur,89.58524256497768,44.68971886355236,318729110.85999995,72.2,5.4
349000,1770,HOUSE,HOUSE,TO_BE_DONE_UP,4,202.0,0,1.0,1.0,374.0,3.0,0.0,0.0,Liedekerke,Flemish Brabant,18.245163798922565,27.727545809988342,930854201.56,72.2,5.4
230000,1083,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital,3.997266047193669,12.634028468771808,1321548647.24,63.7,12.3
445000,1190,APARTMENT,FLAT_STUDIO,GOOD,3,143.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital,4.466804486078367,14.857431982688638,3051483768.2200003,63.7,12.3
375000,1030,HOUSE,HOUSE,TO_RENOVATE,4,195.0,0,0.0,1.0,100.0,3.0,0.0,0.0,Schaerbeek,Brussels Capital,2.729999148382116,8.184390748808344,5851194049.33,63.7,12.3
170000,1070,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3
150000,1050,APARTMENT,KOT,AS_NEW,1,17.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3
249000,9900,HOUSE,HOUSE,TO_BE_DONE_UP,3,185.0,0,0.0,0.0,200.0,3.0,0.0,0.0,Eeklo,East Flanders,67.1676972720925,48.689708353044544,1441451321.48,72.2,5.4
199000,4520,HOUSE,HOUSE,GOOD,3,110.0,0,0.0,1.0,707.0,4.0,0.0,0.0,Wanze,Liège,67.3653488383915,20.96198877506022,964462471.08,72.2,5.4
429000,2890,HOUSE,HOUSE,AS_NEW,2,263.0,0,0.0,1.0,263.0,2.0,0.0,0.0,Puurs-Sint-Amands,Antwerp,24.871778717244112,20.836702377673006,2063324908.52,76.2,3.4
355000,9000,APARTMENT,GROUND_FLOOR,AS_NEW,3,101.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
169000,2060,APARTMENT,APARTMENT,GOOD,1,40.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
274900,6860,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,4.0,0.0,0.0,Léglise,Luxembourg,146.40644570773716,93.0489477675818,376301735.53,68.1,6.8
320000,1601,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4,230.0,0,1.0,1.0,250.0,2.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant,8.238338908916507,18.48052297930592,2268002112.39,72.2,5.4
595000,8400,APARTMENT,APARTMENT,AS_NEW,3,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
249000,9030,HOUSE,HOUSE,TO_RENOVATE,3,102.0,0,1.0,0.0,180.0,2.0,0.0,0.0,Gent,East Flanders,53.29697573710818,56.06279242563897,1990062227.7286022,72.2,5.4
175000,1083,APARTMENT,APARTMENT,TO_RENOVATE,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital,3.997266047193669,12.634028468771808,1321548647.24,63.7,12.3
239000,2000,APARTMENT,APARTMENT,GOOD,2,54.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
345000,2800,HOUSE,HOUSE,TO_BE_DONE_UP,3,214.0,0,1.0,0.0,175.0,3.0,0.0,0.0,Mechelen,Antwerp,21.5900469929997,14.353653278191508,1745305266.5072873,76.2,3.4
95000,9500,HOUSE,HOUSE,TO_RENOVATE,2,112.0,0,1.0,1.0,230.0,2.0,0.0,0.0,Geraardsbergen,East Flanders,32.80536168229344,42.88144725246159,1990062227.7286022,72.2,5.4
180000,5024,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Namur,Namur,58.765558201453175,36.4635531134897,7230687098.650001,72.2,5.4
160000,4102,HOUSE,HOUSE,GOOD,2,85.0,0,1.0,1.0,75.0,2.0,0.0,0.0,Seraing,Liège,88.76549473901132,8.628791562683078,3230529088.27,72.2,5.4
115000,6060,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,74.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Charleroi,Hainaut,47.89258058606724,3.472797378788383,9552787098.79,68.1,6.8
389000,1820,APARTMENT,APARTMENT,JUST_RENOVATED,2,133.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Steenokkerzeel,Flemish Brabant,13.032593144145434,2.1478920259732908,966837164.13,72.2,5.4
164000,8400,APARTMENT,APARTMENT,TO_RENOVATE,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
369000,3600,APARTMENT,APARTMENT,GOOD,2,120.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg,81.20270240429909,36.89045175772775,4044931768.11,72.2,5.4
240000,1190,APARTMENT,APARTMENT,GOOD,2,83.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Forest,Brussels Capital,4.466804486078367,14.857431982688638,3051483768.2200003,63.7,12.3
639000,3440,APARTMENT,APARTMENT,JUST_RENOVATED,2,192.0,1,1.0,1.0,0.0,2.0,0.0,0.0,Zoutleeuw,Flemish Brabant,53.82685668570851,32.39544067466158,1736432639.621848,72.2,5.4
515000,1050,APARTMENT,DUPLEX,TO_BE_DONE_UP,2,150.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3
349500,8300,APARTMENT,APARTMENT,GOOD,1,46.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4
269000,7370,HOUSE,HOUSE,AS_NEW,3,156.0,0,1.0,0.0,247.0,2.0,0.0,0.0,Dour,Hainaut,64.20601846263476,46.6198276113923,898463077.86,72.2,5.4
